Affluence,Disadvantage,Violent,UrbanRate,Latitude,Longtitude,avemort
-0.060630406,-0.735552016,0.69714,0.70986,34.899,-85.137,0.9758
-0.911356067,0.085443501,0.64188,0.38417,30.78,-82.14,1.1245
0.919517823,0.398654965,2.1323,0.94475,31.981,-81.085,1.0464
0.29918349,0.153254583,-0.43017,0.78639,32.347,-84.788,1.1262
-0.888962701,-0.078644139,-2.0522,0.4375,34.474,-85.345,1.1667
2.176521429,-1.151558069,0.23674,0.74755,34.244,-84.475,0.94578
1.392647783,1.288492863,1.437,0.91263,33.952,-83.367,0.97222
-0.889343595,1.133672399,1.1994,0,31.62,-84.993,1.1621
0.165693342,0.31917869,1.6578,0.98765,33.543,-84.356,1.1006
-0.836281269,0.47464164,2.9042,0.41814,30.918,-82.703,1.3337
3.053422355,-0.712924295,0.937,0.99508,33.94,-84.574,0.93389
-0.461020977,0.229699636,2.0011,0.33066,31.549,-82.845,1.1353
-0.527096085,0.707564667,2.126,0.36466,31.19,-83.77,1.1363
1.870270253,-0.720722504,0.20754,0.73766,33.551,-82.251,0.9102
-0.861659106,0.471986481,0.22274,0.4105,31.153,-83.43,1.1775
1.192290156,-0.553818441,0.95603,0.5444,33.353,-84.762,1.0329
-0.686761716,-0.320276341,0.091613,0,32.709,-83.979,1.0364
-0.310835882,1.407014029,2.1148,0.58692,31.915,-83.753,1.1629
-0.473651167,-0.44117518,-0.17349,0.20186,34.852,-85.506,1.08
0.903429176,-0.998374902,-0.50748,0,34.443,-84.173,1.0923
-0.571248728,0.88088151,1.6523,0.42047,30.878,-84.578,1.1801
2.135687752,0.209542953,1.6497,0.99599,33.771,-84.226,0.91711
-0.422078945,0.111083521,1.4413,0.29112,32.16,-83.156,1.1778
-0.764376245,0.913880862,1.0104,0.23323,32.152,-83.807,1.0537
0.095659087,2.043437529,1.7909,0.86545,31.533,-84.209,1.09
0.896987555,-0.557725628,1.1323,0.7992,33.699,-84.766,1.0376
-0.300215878,1.247352576,0.51335,0.37316,31.324,-84.907,1.1472
-1.032584694,-0.635417093,-2.9957,0,30.709,-82.836,0.95735
0.248265798,-0.513347498,1.4101,0.22835,32.362,-81.343,1.0525
-0.759116233,0.2384668,-0.023305,0.31339,34.116,-82.842,1.1314
-0.688455493,0.363044105,2.0976,0.29949,32.591,-82.3,1.2526
-0.893271697,1.164948984,-2.9957,0.38466,32.152,-81.888,1.1636
-0.657592407,-0.696743023,-1.8954,0,34.866,-84.317,0.99561
3.272347719,-1.217241363,-0.46909,0.7814,33.413,-84.494,0.83465
0.13780101,0.262073086,2.0629,0.65192,34.264,-85.214,1.093
3.153416906,-1.389805378,1.0636,0.65883,34.225,-84.127,0.89585
-0.677503828,-0.469546243,1.6882,0.10811,34.375,-83.227,1.1001
3.103103294,1.170759856,2.7511,0.97931,33.79,-84.468,1.0675
-0.225131666,-0.72483947,-1.7353,0.14572,34.691,-84.454,0.95328
-1.05067088,1.309843168,0.47703,0,33.227,-82.607,1.1075
0.957062683,0.044948275,2.2661,0.76732,31.213,-81.497,1.0133
-0.239639383,-0.769319096,0.52744,0.34174,34.51,-84.874,1.1185
-0.633609595,0.675376818,1.5658,0.3807,30.876,-84.245,1.0856
0.398348659,0.566483232,0.25897,0.18263,33.577,-83.167,1.0803
2.594713819,-0.926207473,0.77229,0.97451,33.959,-84.023,0.87953
0.04961105,-0.688006002,0.55312,0.35137,34.635,-83.526,0.94527
0.715330767,-0.659460178,0.55756,0.66967,34.318,-83.818,0.97837
-0.953512946,3.252467752,1.2892,0.39401,33.269,-83,1.1296
-0.585336822,-0.502620478,0.51634,0.17011,33.795,-85.22,1.1614
1.014977099,-0.827638074,0.30209,0.028909,32.732,-84.912,0.93081
-0.210368636,-0.099987329,0.67221,0.24325,34.349,-82.963,1.03
-0.924966458,0.091008467,0.71033,0,33.291,-85.14,1.0962
1.293055955,-0.960990326,0.89349,0.72079,33.453,-84.154,0.99362
0.686982281,-0.183720364,1.2685,0.84891,32.458,-83.663,1.0229
-0.619870574,0.295603205,0.81495,0.31618,31.604,-83.277,1.0692
-0.056421183,-0.622675478,0.80914,0.11996,34.134,-83.565,1.1172
-0.310976219,-0.245486371,0.16688,0,33.318,-83.69,1.0597
-0.822849322,0.176174923,1.511,0.3096,31.812,-82.637,1.2686
-0.918925327,2.390929516,1.101,0.18528,33.052,-82.419,1.2071
-0.619062258,1.948234616,2.535,0.36035,32.795,-81.972,1.2216
-0.754512696,0.641867551,-0.45531,0,32.69,-82.661,1.0635
0.339113803,-0.389252189,1.4807,0.18368,33.02,-83.562,0.94063
-0.199239741,0.076745078,1.4892,0.4288,33.074,-84.147,1.1551
-0.703788186,0.607767463,0.25545,0.059522,31.038,-83.063,1.1693
-0.161634897,0.174152053,1.4583,0.42878,32.393,-82.926,1.1023
0.773820229,-0.737930736,0.61971,0.50378,31.818,-84.147,0.9398
-0.48425208,0.87363363,1.4731,0.80143,31.807,-81.458,1.075
-0.489779189,0.380289739,0.22111,0,33.792,-82.448,1.1292
-1.072292443,0.90473313,0.338,0.1021,31.75,-81.743,1.055
0.217913014,0.33105608,-1.3211,0.67928,30.833,-83.269,1.1108
0.217945353,-0.629478789,0.20826,0.1417,34.568,-83.999,0.99186
-0.205487929,0.887838931,0.85687,0.3786,33.482,-82.473,1.2088
-0.7530688,0.260091418,0.9629,0.26459,31.483,-81.37,0.9848
-0.771245325,2.115744113,1.2234,0.42127,32.366,-84.052,1.2073
-0.325531188,-0.747312798,0.36626,0.039837,34.128,-83.204,1.0977
-0.759776287,-0.204879415,1.5943,0,32.36,-84.53,1.1267
-0.486431126,0.86793499,1.2813,0.17107,33.03,-84.663,1.1373
-0.41318594,-0.088771872,0.57499,0,31.163,-84.73,1.0644
-0.689473576,0.947502567,0.61132,0.46774,31.229,-84.192,1.1376
0.610960112,-0.567496953,0.6077,0.25146,33.017,-83.923,1.053
-0.530417046,-0.502450992,-1.7663,0.01705,32.172,-82.533,1.1488
0.379452933,-0.165683696,0.54575,0.22838,33.594,-83.492,0.98629
-0.696854826,-0.536261112,-0.39239,0.26418,34.797,-84.738,1.1229
0.356363108,0.861229101,1.7593,0.97464,32.51,-84.875,1.1631
0.289847106,-0.090344367,1.0243,0.55694,33.544,-83.855,1.0418
2.573025328,-0.750062499,-0.26062,0.49704,33.834,-83.438,0.83374
0.10511437,-0.598705311,1.7969,0.0011872,33.867,-83.074,0.94868
0.585582008,-1.115711564,0.80228,0.60053,33.921,-84.867,0.99817
0.138475104,2.296487075,2.4318,0.63571,32.571,-83.832,1.2287
0.343538454,-1.028321167,-0.5,0.21755,34.457,-84.49,1.0161
-0.570739575,-0.272381547,1.1132,0.22455,31.354,-82.21,1.1838
0.3418408,-0.778923952,0.24847,0,33.091,-84.387,1.0858
-0.686645792,0.026340916,0.82055,0.48323,33.996,-85.188,1.2154
-0.145098649,0.179948626,0.47991,0.4151,32.239,-83.482,1.113
0.332948706,-0.359416989,1.4568,0.25016,33.321,-83.372,1.0074
-1.226837013,0.323799871,1.453,0.40223,31.861,-85.009,1.0942
-0.060880406,-0.40893737,0.67927,0,34.883,-83.405,0.94172
-0.73406524,1.653231706,0.91605,0.47709,31.763,-84.752,1.1475
0.122010022,1.549935127,1.3601,0.92245,33.361,-82.075,1.2165
1.43959155,-0.607883967,1.1619,0.84932,33.652,-84.026,0.95356
-0.465745619,0.34884542,1.2489,0,32.263,-84.323,1.1398
-0.777563589,1.360504666,1.407,0.16619,32.745,-81.618,1.1388
-0.629361859,1.298324538,2.3011,0.27879,30.934,-84.868,1.145
-0.06755977,0.45884718,1.9737,0.59883,33.262,-84.286,1.1629
-0.319146826,-0.370172996,1.0966,0.39961,34.553,-83.29,1.1535
-0.948823265,2.12649648,1.7832,0,32.073,-84.835,1.1277
-0.154891827,1.201792776,1.5937,0.56503,32.042,-84.204,1.1055
-0.552518025,1.261079318,0.11436,0,32.705,-84.53,1.2304
-0.906019111,1.582413855,1.3605,0,33.559,-82.875,1.1595
-0.815075849,0.643883721,1.327,0.21699,32.044,-82.059,1.1843
-0.659718256,1.509458746,1.333,0,32.555,-84.251,1.2159
-0.712686107,0.560061341,1.3948,0.42496,31.914,-82.931,1.1214
-0.802704189,2.206146148,1.4876,0.46299,31.777,-84.439,1.1412
-0.165460966,0.632886908,1.4588,0.48955,30.865,-83.92,1.1124
0.103440758,0.526287685,2.0135,0.56042,31.457,-83.526,1.0895
-0.35782906,0.465876866,1.4228,0.4902,32.127,-82.332,1.1738
0.015641799,-0.849688323,-0.37067,0,34.903,-83.732,0.85104
-1.042571048,1.510970157,1.0839,0.44573,32.41,-82.571,1.1538
0.161543567,0.24262568,1.2323,0.57327,33.034,-85.028,1.1542
-0.55510271,1.27390021,2.3384,0.52715,31.718,-83.629,1.1906
-0.564770175,1.065060202,0.75667,0,32.666,-83.426,1.1956
-0.225059766,-1.057803633,-0.22696,0,34.834,-83.99,0.89859
-0.427157317,0.59388632,1.7591,0.54173,32.882,-84.292,1.1986
-0.574396709,-0.409007343,0.23179,0.56474,34.736,-85.305,1.1445
0.554977669,-0.666457596,0.67644,0.42177,33.783,-83.734,1.019
-0.603910882,0.444411072,1.5122,0.71612,31.051,-82.422,1.1377
-0.983305075,1.876813341,1.2653,0,33.419,-82.688,1.1284
-0.365705586,1.720219007,1.3912,0.33802,32.972,-82.798,1.1194
-0.357543491,0.016222048,-2.9957,0.48221,31.548,-81.912,1.1894
-1.008149411,0.720089279,-2.9957,0,32.047,-84.553,0.98032
-0.900159394,0.183534637,-1.5524,0,32.109,-82.739,1.038
-0.232137195,-0.964590777,0.88989,0,34.644,-83.743,0.92127
0.081299658,-0.635008937,1.239,0.68414,34.802,-84.969,1.0491
-1.045591067,0.248727949,0.28739,0,31.963,-83.438,1.1323
-0.586603842,0.262578192,0.79099,0.33162,33.779,-82.748,1.1176
-0.74099166,0.754701552,1.9729,0,32.804,-83.175,1.1703
-0.626140685,0.757322352,-0.375,0.30027,31.552,-83.85,1.0425
1.620560355,-0.543965434,1.0578,0.93221,43.451,-116.24,0.82997
-0.651430674,0.15738156,0.18792,0,44.885,-116.43,0.8173
0.560111157,0.3985095,1.0525,0.82729,42.693,-112.23,0.96136
-0.728057619,0.138724206,0.13058,0.42302,42.286,-111.33,0.93273
-0.679627498,2.027867814,0.30405,0.31392,47.218,-116.63,1.0469
-0.271484353,0.008414224,0.75797,0.41965,43.216,-112.4,0.91493
2.824891789,-0.783437116,0.57418,0.65705,43.394,-113.96,0.66993
0.290880766,0.052165198,0.75391,0,43.987,-115.72,0.79733
-0.035871077,0.201333727,0.54564,0.2253,48.313,-116.6,0.91484
0.881788103,-0.229202933,0.8818,0.81229,43.395,-111.62,0.91558
-0.527329846,0.657484569,0.30901,0.26664,48.773,-116.52,0.93302
-0.356492007,-0.161450463,1.4325,0,43.685,-113.18,0.97133
-0.287030065,-1.035081839,-2.9957,0,43.463,-114.8,0.75633
-0.274377108,0.068433001,1.1952,0.73317,43.623,-116.71,0.88914
-0.246292885,-0.39553682,0.24884,0.41895,42.786,-111.54,0.89112
-0.407294394,-0.262337416,1.2686,0.43874,42.289,-113.61,0.90003
-0.954709504,-0.129063328,0.026216,0,44.286,-112.36,0.99876
-0.673899579,1.14926275,0.48582,0.43919,46.673,-115.65,0.9129
-0.240284796,-0.361350931,0.63923,0,44.273,-114.25,0.81667
-0.357155014,0.018426891,1.1564,0.76571,43.395,-115.47,0.95478
-0.47538449,-0.505725137,-1.1572,0.30338,42.174,-111.82,0.84881
-0.689052488,-0.340909433,0.065773,0.27777,44.218,-111.48,0.89817
-0.354789039,-0.222553512,0.26167,0.54002,44.061,-116.4,0.9493
-0.624417546,-0.821301812,0.16243,0.25419,42.973,-114.82,0.90181
-0.581778056,1.048072834,0.34304,0.20386,45.849,-115.47,0.87293
-0.228229615,-0.663527063,0.53968,0.18836,43.797,-112.32,0.86529
-0.22255213,-0.221049343,1.1276,0.42869,42.691,-114.26,0.92102
0.306243253,0.348869416,1.3593,0.73519,47.677,-116.69,0.87898
1.323877381,0.151003563,-0.229,0.62316,46.819,-116.73,0.80092
-0.245593313,0.436190967,-2.9957,0.38432,44.929,-113.89,0.89888
-0.444082846,0.516656166,-0.16026,0,46.236,-116.42,0.8948
-0.396711201,-0.75545349,-1.2137,0,42.986,-114.15,0.95655
0.211588977,0.056307909,-0.58032,0.69673,43.79,-111.66,0.8445
-0.698590213,0.113332441,0.66341,0.44081,42.857,-113.64,0.91333
0.216237224,0.020368732,0.51948,0.83098,46.334,-116.76,0.93035
-0.683260598,-0.790524861,0.40592,0,42.184,-112.52,0.83217
-0.707887103,0.113767786,1.113,0.2578,42.593,-116.14,0.89341
-0.553202298,0.238588855,0.71148,0.56157,44.003,-116.75,0.91934
-0.284241413,-0.115411747,0.94908,0.54829,42.694,-112.84,0.93863
-0.645206977,1.599959532,1.0362,0.24109,47.348,-115.89,1.1152
0.512812691,-1.083259477,0.52434,0,43.761,-111.21,0.77919
-0.049854041,-0.038746638,1.115,0.6739,42.352,-114.67,0.91761
0.37313203,-0.215018052,1.7138,0,44.772,-115.64,0.81189
-0.500434648,0.419223554,0.61821,0.54846,44.448,-116.8,0.91632
-0.014770188,-0.23613606,0.37635,0.66252,39.986,-91.195,0.9521
-0.942116349,2.136852013,2.4264,0.41387,37.184,-89.35,1.1893
0.05426292,-0.268714501,-1.1943,0.39959,38.886,-89.437,0.95639
0.929795264,-0.712129627,0.048655,0.69586,42.319,-88.824,0.90013
-0.685377887,-0.666645133,-0.17362,0.58662,39.962,-90.75,0.92747
0.071072923,-0.621115473,-2.004,0.38293,41.401,-89.528,0.89187
-0.660265369,-0.605567493,-0.47799,0,39.164,-90.666,0.94116
-0.287624375,-0.020939973,-1.1431,0.21213,42.059,-89.926,0.92472
-0.439748845,-0.173654927,-0.11049,0.44943,39.969,-90.246,1.0081
1.590194179,-0.156255406,1.1982,0.84343,40.139,-88.197,0.85151
-0.435130654,-0.434653098,-1.1592,0.56655,39.546,-89.28,0.96305
-0.403728573,-0.496067654,-0.84371,0.41545,39.332,-87.792,0.99062
-0.776032097,-0.222550126,-0.47128,0.33819,38.747,-88.484,0.97728
0.16009154,-0.930800751,-0.89531,0.58601,38.606,-89.423,0.88009
0.268732747,-0.201307733,-0.32232,0.76034,39.514,-88.221,0.97031
1.835564198,0.886127706,2.4348,0.99915,41.894,-87.645,0.98958
-0.469405033,-0.28319016,-0.751,0.40426,39.004,-87.757,1.0031
-0.73805973,-0.305757033,-2.1101,0,39.273,-88.241,0.91532
1.314250578,-0.21100474,-0.36555,0.77309,41.895,-88.769,0.89326
0.169172998,-0.377200901,0.32246,0.48464,40.181,-88.902,0.9879
-0.132423976,-0.986279625,-0.7353,0.36693,39.766,-88.223,0.91712
3.758192034,-1.001813696,-0.12945,0.9993,41.852,-88.086,0.80331
-0.364635522,-0.370768022,0.11566,0.47148,39.679,-87.747,1.0238
-0.764605998,-0.585332301,-1.0481,0,38.417,-88.048,0.93842
-0.0944135,-0.526257022,-0.63535,0.4074,39.048,-88.593,0.92574
-0.722420258,-0.063769273,-1.8442,0.35758,39.001,-89.018,0.96187
-0.020239531,-0.948803701,-0.47191,0.57075,40.594,-88.225,0.99802
-0.677825142,0.253377493,0.14173,0.52701,37.992,-88.926,1.1148
-0.460941291,0.040627387,-0.56498,0.4594,40.466,-90.207,0.97361
-0.877826375,0.214914344,0.22389,0,37.769,-88.228,1.1187
-0.80858467,-0.205360464,-0.92547,0.31455,39.355,-90.388,0.99568
1.085299007,-0.589497752,-0.21047,0.61356,41.292,-88.401,0.93235
-0.681486807,-0.312119539,-1.4847,0.33244,38.085,-88.539,0.94616
-0.458855991,-0.560630934,-1.8567,0.28855,40.406,-91.168,0.86577
-0.87388343,-0.130535744,-1.6333,0,37.518,-88.266,1.1695
-0.629302236,-0.434052136,-0.67401,0.014733,40.815,-90.938,0.91686
0.170068887,-0.63692949,-0.80581,0.55619,41.35,-90.131,0.89518
-0.341935842,-0.678551089,-0.76304,0.27638,40.749,-87.834,0.95185
0.692324354,0.574683936,0.73803,0.62821,37.786,-89.381,0.9667
-0.663249266,-0.883988797,-0.90346,0.31185,39.005,-88.151,0.88991
-0.198446411,-0.081725439,0.24769,0.43656,38.301,-88.924,0.9817
-0.007661738,-0.266443755,-0.38784,0.38199,39.08,-90.361,0.99981
0.151358493,-0.776447053,-0.56959,0.28745,42.362,-90.211,0.81318
-0.372387101,0.171782658,-0.95373,0.2078,37.461,-88.882,0.9989
2.263036617,-0.49423013,0.99731,0.93802,41.94,-88.428,0.88271
0.336224222,0.308239644,1.7068,0.73035,41.14,-87.861,1.0709
2.051269538,-1.145791109,-0.29,0.73704,41.588,-88.431,0.82878
-0.295024853,0.160685567,0.10508,0.7519,40.931,-90.214,0.98034
3.456346606,-0.670093258,0.65563,0.98289,42.326,-87.436,0.8655
0.113381199,-0.331185519,-0.59962,0.69644,41.343,-88.886,0.94103
-0.702504072,-0.04029746,-2.3355,0.51249,38.719,-87.73,1.0361
-0.023746775,-0.314510446,-0.66179,0.55834,41.747,-89.299,0.96643
0.017141292,-0.433162365,-0.43525,0.58811,40.894,-88.553,0.91963
-0.037318691,-0.10223344,-0.41194,0.58644,40.129,-89.365,0.96357
0.310757244,1.004739777,-0.49299,0.68411,40.456,-90.679,0.87795
2.511150316,-1.013069904,-0.56055,0.87963,42.324,-88.452,0.92641
1.908971501,-0.192513975,0.37805,0.77066,40.495,-88.845,0.87851
0.282306478,0.455758057,1.3788,0.84166,39.86,-88.962,0.95943
-0.362859278,-0.413056449,-0.67471,0.41512,39.266,-89.926,0.9714
0.604402122,-0.102466101,0.57687,0.85401,38.827,-89.9,1.0227
-0.443813244,0.288284064,0.3584,0.58348,38.648,-88.92,1.0417
-0.122940102,-0.829428837,-0.77119,0.19347,41.031,-89.342,0.92104
-0.61039695,-0.106639978,-0.49276,0.40678,40.237,-89.914,0.99551
-0.475850875,0.063791707,0.07636,0.49845,37.216,-88.706,1.069
0.696985834,-0.695157293,-2.1444,0.2466,40.023,-89.794,0.95189
-0.282803363,-0.324772751,-0.35396,0.20581,41.205,-90.741,0.88682
1.374748624,-1.270738838,-0.84402,0.55592,38.278,-90.179,0.88632
-0.501699338,-0.29729416,-0.93661,0.52763,39.228,-89.478,0.96606
0.145032748,-0.010114997,0.33713,0.64464,39.717,-90.202,0.95805
-0.012584608,-0.916879765,-1.1331,0.31392,39.637,-88.626,0.97725
0.538945765,-0.574746909,-0.57406,0.51779,42.042,-89.32,0.88448
0.899240994,0.302901347,1.7463,0.85136,40.786,-89.767,0.94428
-0.609892534,0.324537917,-0.031176,0.43275,38.084,-89.369,1.0037
0.687483002,-1.121090578,-0.45413,0.31152,40.009,-88.592,0.88889
-0.788479612,-0.064270497,-1.3319,0.23734,39.625,-90.889,0.91877
-0.852242941,0.992728061,-0.093723,0,37.417,-88.542,0.93198
-1.166021561,1.536381951,0.80501,0,37.216,-89.128,1.146
-0.064960871,-0.595903698,-1.6998,0,41.199,-89.298,0.85368
-0.603974213,-0.180985916,-1.1011,0.57298,38.057,-89.821,0.9846
-0.39198544,0.28273043,0.052667,0.54084,38.712,-88.086,0.92899
0.34731486,0.181892942,-0.28807,0.88902,41.468,-90.572,0.9317
0.490284193,0.735306596,2.0717,0.89499,38.47,-89.929,1.07
-0.508374186,0.597514354,-0.28116,0.63278,37.752,-88.545,1.1663
1.369833976,-0.372637344,1.5158,0.854,39.756,-89.662,0.94621
-0.572138192,-0.467894981,-1.8873,0.44749,40.157,-90.613,0.9126
-0.64509044,-0.590450136,-2.9957,0,39.637,-90.478,0.91918
-0.46023811,-0.884210225,-1.5154,0.20574,39.385,-88.799,0.87367
-0.214097011,-0.192812067,-0.46484,0,41.097,-89.797,0.94554
0.1932255,-0.11195965,0.57104,0.61059,42.35,-89.666,0.87387
0.557246931,-0.675529314,-0.40645,0.81388,40.508,-89.516,0.92612
-0.407238505,1.283817662,-0.31295,0.37287,37.475,-89.253,1.046
-0.380507613,0.571230965,1.2616,0.70323,40.187,-87.727,1.0543
-0.392872859,0.051426423,-0.23039,0.60424,38.446,-87.839,0.93595
-0.26215944,-0.090726707,-0.18045,0.54033,40.85,-90.62,0.94164
-0.125695534,-1.061474705,-0.68457,0.20709,38.353,-89.417,0.91944
-0.743890896,-0.127648394,-1.1638,0.30162,38.432,-88.432,0.95045
-0.744515024,-0.294322532,-0.77718,0.36296,38.087,-88.179,1.0356
-0.229481197,-0.474159826,0.098465,0.64742,41.751,-89.911,0.91971
2.187952222,-0.610948625,1.3303,0.93442,41.448,-87.978,0.91844
-0.081576573,0.346886081,0.44189,0.63952,37.73,-88.93,1.0209
0.797250123,0.086927102,1.4561,0.91776,42.337,-89.161,0.94551
0.87457069,-1.126010076,-0.79591,0.41168,40.79,-89.21,0.83726
-0.128403196,-0.90726993,-0.5874,0.43524,40.746,-84.936,0.83601
0.923112795,-0.296649753,1.0726,0.86641,41.092,-85.072,0.92767
0.89343014,-0.681199983,0.28703,0.68255,39.206,-85.898,0.97991
-0.234236993,-0.847132563,-0.99619,0,40.608,-87.315,0.91888
-0.673940434,-0.397066981,-0.26921,0.50448,40.473,-85.324,1.0254
1.696757651,-1.046801488,-2.3738,0.54152,40.051,-86.469,0.95573
0.593501106,-0.899054642,-0.086192,0,39.193,-86.239,0.89541
0.007622098,-0.920511819,0.21611,0.19678,40.585,-86.565,0.87027
-0.069675696,-0.573014269,-0.27718,0.53577,40.754,-86.355,0.98585
0.123717758,-0.338833204,1.3163,0.76489,38.476,-85.711,1.1075
-0.359421247,-0.315414166,0.41753,0.37935,39.394,-87.116,1.0545
-0.124788226,-0.304264904,0.40048,0.49835,40.306,-86.478,0.99582
-0.744877624,-0.245454945,-0.02305,0,38.289,-86.441,1.102
-0.597721276,-0.45753712,-1.6923,0.41087,38.695,-87.073,0.99869
0.618259524,-0.83910671,0.041696,0.37136,39.151,-84.973,0.97618
-0.21174385,-0.658930659,-0.78311,0.42293,39.306,-85.5,0.98415
0.119646729,-0.652057499,-0.98945,0.58074,41.401,-85,0.96658
0.350240528,0.36895225,-0.023833,0.76553,40.227,-85.399,1.0194
0.245203841,-1.155723513,-0.070839,0.47195,38.373,-86.873,0.90751
0.316465708,-0.571825202,1.4146,0.78185,41.601,-85.864,0.92565
-0.320735984,0.043850219,-0.13728,0.6571,39.64,-85.185,1.0778
1.00598875,-0.376684821,1.3052,0.79282,38.318,-85.911,1.0396
-0.466016065,-0.54260313,-1.1115,0.34494,40.121,-87.235,1.0182
0.117767351,-0.700819475,-0.38549,0.2041,39.41,-85.067,0.89265
-0.357218867,-0.593496485,-0.94012,0.35357,41.05,-86.265,0.99942
-0.193330745,-0.437018786,0.6709,0.46409,38.317,-87.581,0.95577
-0.089466154,0.345243259,0.43004,0.71221,40.516,-85.655,1.0408
-0.371394596,-0.153154411,-0.75141,0.35097,39.049,-87.005,1.0075
3.911664167,-1.325762657,-0.82427,0.88364,40.05,-86.021,0.83533
1.604081334,-1.111790916,-0.73153,0.62613,39.823,-85.773,0.97586
0.051682404,-0.659539575,-0.084238,0.12723,38.186,-86.104,0.97646
1.496192476,-1.311650045,-0.93735,0.70356,39.769,-86.51,0.90718
-0.002669768,-0.234911879,-0.60624,0.5549,39.93,-85.397,1.0263
0.707296616,-0.184270052,1.1898,0.7811,40.484,-86.114,1.0337
-0.046548356,-0.792978643,-0.031842,0.48318,40.826,-85.479,0.97399
-0.29062012,-0.742450212,1.0564,0.56219,38.912,-86.043,1.0285
0.139613401,-0.3226135,0.010968,0.38724,41.018,-87.119,0.95614
-0.679468693,-0.66008954,-0.99092,0.43052,40.435,-85.003,1.0227
0.048689697,-0.084507386,0.11476,0.55051,38.784,-85.44,1.0861
-0.566640781,0.114439771,0.30015,0.41312,38.996,-85.628,1.0955
1.438681401,-0.907806771,0.5342,0.83149,39.496,-86.095,0.96858
-0.307341066,0.852512596,0.091763,0.64044,38.689,-87.42,1.0712
0.196344966,-0.939461591,0.14392,0.46588,41.244,-85.862,0.92335
-0.332969794,-1.136404783,-0.79716,0.092956,41.642,-85.426,0.88502
0.597150047,0.857757797,1.6001,0.95352,41.472,-87.374,1.0656
0.173635119,-0.329667621,0.90575,0.64565,41.549,-86.745,1.0089
-0.306172126,-0.161990897,-0.26323,0.44157,38.84,-86.488,1.0336
0.22329583,-0.017083001,-1.0933,0.76482,40.166,-85.722,1.041
1.107693413,0.17414452,2.1119,0.99003,39.783,-86.136,1.0706
0.055892409,-0.724182157,-0.14183,0.36862,41.325,-86.269,0.91033
-0.519599698,-0.168128894,0.52537,0.26627,38.705,-86.802,1.0417
-0.359843081,-0.747617735,-1.3048,0.50593,40.773,-86.044,0.98852
1.630594142,-0.507844162,0.57235,0.76709,39.161,-86.523,0.86376
0.027341741,-0.585854696,-0.63736,0.44421,40.04,-86.893,0.97839
0.393155175,-0.830211429,0.0068428,0.46681,39.483,-86.447,1.0386
